.streams.0.codec_name,.streams.0.codec_type,.streams.0.width,.streams.0.height,.streams.0.pix_fmt,.streams.0.avg_frame_rate,.streams.0.duration,.streams.0.nb_frames,.format.filename,.format.format_name,.format.size,.format.bit_rate,.frame.B,.frame.I,.frame.P
png,video,8192,5464,rgb48be,25-Jan,0.04,1,028_png_8K.png,png_pipe,258845788,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,028_webp_1K.webp,webp_pipe,554704,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,028_webp_2K.webp,webp_pipe,904606,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,028_webp_480p.webp,webp_pipe,132882,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,028_webp_4K.webp,webp_pipe,1754448,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,028_webp_720p.webp,webp_pipe,277850,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,028_webp_8K.webp,webp_pipe,6118138,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,029_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5017206,4009755,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,029_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9005305,7197046,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,029_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2315246,1850346,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,029_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",19869096,15879397,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,029_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3664201,2928432,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,029_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",80169835,64071796,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,029_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10755723,8595982,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,029_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",22440117,17934159,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,029_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2398590,1916955,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,029_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",53540838,42789880,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,029_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5411085,4324543,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,029_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",227749829,182017845,105,3,192
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,029_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12334696,9857898,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,029_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25865361,20671617,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,029_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2096618,1675618,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,029_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58511568,46762491,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,029_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4806936,3841707,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,029_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",198061842,158291182,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,029_mpeg_1K.jpg,image2,234989,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,029_mpeg_2K.jpg,image2,342220,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,029_mpeg_480p.jpg,image2,86496,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,029_mpeg_4K.jpg,image2,622579,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,029_mpeg_720p.jpg,image2,140973,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,029_mpeg_8K.jpg,image2,1917231,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,029_png_1K.png,png_pipe,16174657,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,029_png_2K.png,png_pipe,28814527,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,029_png_480p.png,png_pipe,3194109,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,029_png_4K.png,png_pipe,64583615,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,029_png_720p.png,png_pipe,7199244,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,029_png_8K.png,png_pipe,251478195,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,029_webp_1K.webp,webp_pipe,195770,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,029_webp_2K.webp,webp_pipe,331330,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,029_webp_480p.webp,webp_pipe,51892,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,029_webp_4K.webp,webp_pipe,907092,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,029_webp_720p.webp,webp_pipe,98710,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,029_webp_8K.webp,webp_pipe,5978414,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,030_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5425982,4336449,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,030_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10180544,8136298,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,030_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2380135,1902205,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,030_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",20156445,16109046,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,030_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3593624,2872027,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,030_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",83939426,67084456,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,030_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13412549,10719319,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,030_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",27184042,21725508,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,030_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6754314,5398053,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,030_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",63082041,50415217,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,030_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8850719,7073501,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,030_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",225476481,180200983,222,2,76
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,030_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12886264,10298712,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,030_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26092213,20852917,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,030_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6450812,5155494,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,030_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59243627,47347554,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,030_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8455677,6757783,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,030_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",197002285,157444383,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,030_mpeg_1K.jpg,image2,353415,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,030_mpeg_2K.jpg,image2,548118,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,030_mpeg_480p.jpg,image2,116442,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,030_mpeg_4K.jpg,image2,954201,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,030_mpeg_720p.jpg,image2,200904,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,030_mpeg_8K.jpg,image2,3100272,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,030_png_1K.png,png_pipe,16433346,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,030_png_2K.png,png_pipe,29266410,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,030_png_480p.png,png_pipe,3248748,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,030_png_4K.png,png_pipe,65765672,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,030_png_720p.png,png_pipe,7315252,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,030_png_8K.png,png_pipe,260330037,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,030_webp_1K.webp,webp_pipe,530394,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,030_webp_2K.webp,webp_pipe,1005126,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,030_webp_480p.webp,webp_pipe,108094,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,030_webp_4K.webp,webp_pipe,2566526,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,030_webp_720p.webp,webp_pipe,235606,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,030_webp_8K.webp,webp_pipe,12639158,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,031_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5068956,4051113,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,031_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9288887,7423685,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,031_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2237548,1788250,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,031_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",18700605,14945538,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,031_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3394061,2712536,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,031_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",69009818,55152701,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,031_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12614254,10081321,193,2,105
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,031_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25116262,20072936,179,2,119
h264,video,910,480,yuv420p,30000/1001,10.01,300,031_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5512249,4405393,221,2,77
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,031_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",54561417,43605528,137,2,161
h264,video,1365,720,yuv420p,30000/1001,10.01,300,031_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8026848,6415063,215,2,83
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,031_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",182664628,145985716,122,2,176
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,031_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12667707,10124041,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,031_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25521272,20396620,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,031_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5092525,4069950,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,031_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",56693590,45309562,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,031_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7700195,6154001,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,031_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",181927918,145396937,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,031_mpeg_1K.jpg,image2,427676,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,031_mpeg_2K.jpg,image2,642313,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,031_mpeg_480p.jpg,image2,147987,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,031_mpeg_4K.jpg,image2,1040870,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,031_mpeg_720p.jpg,image2,254249,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,031_mpeg_8K.jpg,image2,2773312,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,031_png_1K.png,png_pipe,16692488,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,031_png_2K.png,png_pipe,29712852,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,031_png_480p.png,png_pipe,3297728,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,031_png_4K.png,png_pipe,66723866,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,031_png_720p.png,png_pipe,7428248,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,031_png_8K.png,png_pipe,265086694,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,031_webp_1K.webp,webp_pipe,632984,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,031_webp_2K.webp,webp_pipe,1002056,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,031_webp_480p.webp,webp_pipe,159550,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,031_webp_4K.webp,webp_pipe,2041640,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,031_webp_720p.webp,webp_pipe,324208,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,031_webp_8K.webp,webp_pipe,8687722,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,032_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4821200,3853106,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,032_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",9552643,7634479,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,032_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2125417,1698634,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,032_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",19820794,15840794,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,032_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3192860,2551736,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,032_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",80634702,64443318,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,032_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12150950,9711048,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,032_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",24834717,19847925,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,032_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6161277,4924097,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,032_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",56165293,44887347,220,2,78
h264,video,1365,720,yuv420p,30000/1001,10.01,300,032_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8020206,6409755,222,2,76
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,032_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",266679270,213130285,25,2,273
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,032_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13130110,10493594,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,032_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26206799,20944494,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,032_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",6279491,5018574,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,032_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",58678391,46895816,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,032_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8195195,6549606,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,032_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",196164241,156774618,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,032_mpeg_1K.jpg,image2,282763,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,032_mpeg_2K.jpg,image2,422434,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,032_mpeg_480p.jpg,image2,106258,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,032_mpeg_4K.jpg,image2,721165,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,032_mpeg_720p.jpg,image2,172423,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,032_mpeg_8K.jpg,image2,2040741,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,032_png_1K.png,png_pipe,16569124,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,032_png_2K.png,png_pipe,29489739,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,032_png_480p.png,png_pipe,3278273,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,032_png_4K.png,png_pipe,66215228,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,032_png_720p.png,png_pipe,7378450,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,032_png_8K.png,png_pipe,259304414,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,032_webp_1K.webp,webp_pipe,247676,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,032_webp_2K.webp,webp_pipe,364282,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,032_webp_480p.webp,webp_pipe,89132,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,032_webp_4K.webp,webp_pipe,841906,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,032_webp_720p.webp,webp_pipe,146824,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,032_webp_8K.webp,webp_pipe,5491080,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,033_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4527167,3618115,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,033_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8601403,6874248,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,033_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2118517,1693120,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,033_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",22058261,17628979,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,033_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3453142,2759753,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,033_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",76178964,60882288,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,033_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13367092,10682990,212,2,86
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,033_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26680183,21322823,190,2,108
h264,video,910,480,yuv420p,30000/1001,10.01,300,033_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4831025,3860959,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,033_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",60471247,48328668,134,2,164
h264,video,1365,720,yuv420p,30000/1001,10.01,300,033_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8151788,6514915,221,2,77
h264,video,8192,4320,yuv444p,30000/1001,10.01,300,033_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",221766411,177235892,6,3,291
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,033_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",13052659,10431695,222,2,76
hevc,video,2732,1440,yuv420p,30000/1001,10.01,300,033_hevc_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",26178572,20921935,222,2,76
hevc,video,910,480,yuv420p,30000/1001,10.01,300,033_hevc_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",4187181,3346398,222,2,76
hevc,video,4096,2160,yuv420p,30000/1001,10.01,300,033_hevc_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",59259768,47360453,222,2,76
hevc,video,1366,720,yuv420p,30000/1001,10.01,300,033_hevc_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",7560089,6042029,222,2,76
hevc,video,8192,4320,yuv420p,30000/1001,10.01,300,033_hevc_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",197544528,157877744,222,2,76
mjpeg,video,2048,1366,yuvj444p,25-Jan,0.04,1,033_mpeg_1K.jpg,image2,304716,-1,0,1,0
mjpeg,video,2732,1822,yuvj444p,25-Jan,0.04,1,033_mpeg_2K.jpg,image2,441330,-1,0,1,0
mjpeg,video,910,607,yuvj444p,25-Jan,0.04,1,033_mpeg_480p.jpg,image2,113201,-1,0,1,0
mjpeg,video,4096,2732,yuvj444p,25-Jan,0.04,1,033_mpeg_4K.jpg,image2,743773,-1,0,1,0
mjpeg,video,1366,911,yuvj444p,25-Jan,0.04,1,033_mpeg_720p.jpg,image2,176319,-1,0,1,0
mjpeg,video,8192,5464,yuvj444p,25-Jan,0.04,1,033_mpeg_8K.jpg,image2,2015958,-1,0,1,0
png,video,2048,1366,rgb48be,25-Jan,0.04,1,033_png_1K.png,png_pipe,16636481,-1,0,1,0
png,video,2732,1822,rgb48be,25-Jan,0.04,1,033_png_2K.png,png_pipe,29621902,-1,0,1,0
png,video,910,607,rgb48be,25-Jan,0.04,1,033_png_480p.png,png_pipe,3292532,-1,0,1,0
png,video,4096,2732,rgb48be,25-Jan,0.04,1,033_png_4K.png,png_pipe,66345157,-1,0,1,0
png,video,1366,911,rgb48be,25-Jan,0.04,1,033_png_720p.png,png_pipe,7409931,-1,0,1,0
png,video,8192,5464,rgb48be,25-Jan,0.04,1,033_png_8K.png,png_pipe,261182521,-1,0,1,0
webp,video,2048,1366,yuv420p,25-Jan,0.04,1,033_webp_1K.webp,webp_pipe,316822,-1,0,1,0
webp,video,2732,1822,yuv420p,25-Jan,0.04,1,033_webp_2K.webp,webp_pipe,469282,-1,0,1,0
webp,video,910,607,yuv420p,25-Jan,0.04,1,033_webp_480p.webp,webp_pipe,93350,-1,0,1,0
webp,video,4096,2732,yuv420p,25-Jan,0.04,1,033_webp_4K.webp,webp_pipe,885380,-1,0,1,0
webp,video,1366,911,yuv420p,25-Jan,0.04,1,033_webp_720p.webp,webp_pipe,176190,-1,0,1,0
webp,video,8192,5464,yuv420p,25-Jan,0.04,1,033_webp_8K.webp,webp_pipe,4231178,-1,0,1,0
av1,video,2048,1080,yuv420p,30000/1001,10.01,300,034_av1_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5618735,4490497,0,1,299
av1,video,2731,1440,yuv420p,30000/1001,10.01,300,034_av1_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",10549058,8430815,0,1,299
av1,video,910,480,yuv420p,30000/1001,10.01,300,034_av1_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",2290175,1830309,0,1,299
av1,video,4096,2160,yuv420p,30000/1001,10.01,300,034_av1_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",21619272,17278139,0,1,299
av1,video,1365,720,yuv420p,30000/1001,10.01,300,034_av1_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",3684546,2944692,0,1,299
av1,video,8192,4320,yuv420p,30000/1001,10.01,300,034_av1_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",78886996,63046550,0,1,299
h264,video,2048,1080,yuv420p,30000/1001,10.01,300,034_h264_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12726467,10171002,222,2,76
h264,video,2731,1440,yuv420p,30000/1001,10.01,300,034_h264_2K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",25404475,20303276,222,2,76
h264,video,910,480,yuv420p,30000/1001,10.01,300,034_h264_480p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",5166789,4129301,222,2,76
h264,video,4096,2160,yuv420p,30000/1001,10.01,300,034_h264_4K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",55417076,44289371,222,2,76
h264,video,1365,720,yuv420p,30000/1001,10.01,300,034_h264_720p.mp4,"mov,mp4,m4a,3gp,3g2,mj2",8033581,6420444,222,2,76
h264,video,8192,4320,yuv420p,30000/1001,10.01,300,034_h264_8K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",200560893,160288425,222,2,76
hevc,video,2048,1080,yuv420p,30000/1001,10.01,300,034_hevc_1K.mp4,"mov,mp4,m4a,3gp,3g2,mj2",12583452,10056704,222,2,76
